transaction_id,customer_id,purchase_date,product_category,product_model,brand,brand_origin,brand_tier,product_status,price_tzs,quantity,total_amount_tzs,quality_score,price_factor,quality_factor,brand_preference,cultural_compatibility,social_influence,status_factor,origin_factor,utility_score,purchase_channel,payment_method,age,gender,region,religion,ethnic_group,education,income_bracket,mobile_money,tech_savvy_score,brand_loyalty,price_sensitivity,quality_sensitivity,cultural_preference_strength,price_per_unit,is_weekend_purchase,purchase_month,purchase_year,customer_satisfaction,is_repeat_customer
TRX_007768,CUST_04879,2025-02-18,Mobile Phone,Tecno Spark 9,Tecno,China,Mid-Range,Used,278904,1,278904,6.1,0.54,0.299,0.815,1.0,0.97,0.6,1.0,0.668,Physical Store,Cash,29,Female,Morogoro,Christian,Others,Bachelor,"500,001-1,000,000",M-Pesa,3,0.43,0.66,0.49,0.7,278904,0,2,2025,0.71,0
TRX_007769,CUST_00511,2025-02-11,Mobile Phone,Tecno Camon 18,Tecno,China,Mid-Range,Used,205085,1,205085,6.3,0.81,0.51,0.82,1.0,0.618,0.6,1.0,0.967,Online,Mobile Money,20,Male,Dar es Salaam,Christian,Sukuma,Diploma,"1,000,001-2,000,000",M-Pesa,3,0.44,0.37,0.81,0.0,205085,0,2,2025,0.74,1
TRX_007770,CUST_01093,2025-02-26,Mobile Phone,Nokia 5.4,Nokia,Finland,Mid-Range,Used,297874,1,297874,5.7,0.538,0.399,0.55,1.0,0.874,0.6,1.0,0.591,Physical Store,Cash,36,Female,Dodoma,Christian,Sukuma,Primary,"500,001-1,000,000",M-Pesa,3,0.1,0.62,0.7,0.0,297874,0,2,2025,0.68,1
TRX_007771,CUST_04498,2025-02-10,Mobile Phone,iPhone 12,Apple,USA,Premium,New,1035036,1,1035036,8.2,0.25,0.32,0.835,1.0,0.794,1.0,0.8,0.683,Online,Cash,45,Female,Dar es Salaam,Christian,Haya,Primary,"200,000-500,000",Tigo Pesa,3,0.27,0.87,0.39,1.0,1035036,0,2,2025,0.68,1
TRX_007772,CUST_01631,2024-12-25,Mobile Phone,Tecno Camon 18,Tecno,China,Mid-Range,New,440504,1,440504,7.1,0.571,0.419,0.7,1.0,0.858,1.0,1.0,0.855,Physical Store,Cash,31,Female,Arusha,Christian,Others,Primary,"1,000,001-2,000,000",M-Pesa,5,0.2,0.39,0.59,0.5,440504,0,12,2024,0.74,1
TRX_007773,CUST_01457,2025-02-22,Mobile Phone,Samsung Galaxy S22,Samsung,South Korea,Premium,New,1538885,1,1538885,9.0,0.0,0.54,0.77,1.0,0.611,1.0,1.0,0.542,Online,Mobile Money,22,Female,Dodoma,Christian,Sukuma,Diploma,"200,000-500,000",Tigo Pesa,5,0.14,0.92,0.6,0.0,1538885,1,2,2025,0.63,1
TRX_007774,CUST_02751,2025-02-10,Mobile Phone,Nokia C3,Nokia,Finland,Mid-Range,New,388278,1,388278,6.9,0.301,0.6,0.615,1.0,0.903,1.0,1.0,0.765,Online,Mobile Money,42,Male,Zanzibar,Christian,Others,Secondary,"500,001-1,000,000",M-Pesa,1,0.23,0.72,0.87,0.3,388278,0,2,2025,0.74,1
TRX_007775,CUST_01762,2025-02-06,Mobile Phone,Nokia 5.4,Nokia,Finland,Mid-Range,New,286281,1,286281,6.8,0.614,0.258,0.555,1.0,0.811,1.0,1.0,0.621,Physical Store,Mobile Money,29,Male,Mbeya,Christian,Nyamwezi,Diploma,"500,001-1,000,000",Airtel Money,1,0.11,0.54,0.38,0.5,286281,0,2,2025,0.75,0
TRX_007776,CUST_00324,2025-01-31,Mobile Phone,Xiaomi Redmi Note 10,Xiaomi,China,Mid-Range,New,291553,1,291553,6.3,0.402,0.454,0.635,1.0,0.795,1.0,1.0,0.678,Physical Store,Mobile Money,34,Male,Dar es Salaam,Christian,Others,Primary,"200,000-500,000",Tigo Pesa,3,0.27,0.82,0.72,0.3,291553,0,1,2025,0.72,1
TRX_007777,CUST_01951,2025-02-24,Mobile Phone,Tecno Spark 8,Tecno,China,Mid-Range,New,515760,1,515760,6.4,0.0,0.454,0.935,1.0,0.711,1.0,1.0,0.594,Online,Mobile Money,29,Female,Zanzibar,Christian,Others,Secondary,"<200,000",M-Pesa,2,0.67,0.95,0.71,0.3,515760,0,2,2025,0.68,1
TRX_007778,CUST_01144,2025-01-30,Mobile Phone,Oppo A53,Oppo,China,Mid-Range,New,530684,1,530684,6.2,0.0,0.198,0.66,1.0,0.502,1.0,1.0,0.332,Physical Store,Cash,39,Female,Arusha,Christian,Others,Primary,"200,000-500,000",M-Pesa,5,0.32,0.82,0.32,0.3,530684,0,1,2025,0.67,1
TRX_007779,CUST_00395,2024-10-30,Mobile Phone,Oppo A15,Oppo,China,Mid-Range,New,303292,1,303292,8.0,0.424,0.52,0.545,1.0,0.6,1.0,1.0,0.732,Physical Store,Mobile Money,32,Female,Mwanza,Christian,Others,Secondary,"500,001-1,000,000",Tigo Pesa,2,0.09,0.76,0.65,0.0,303292,0,10,2024,0.82,0
TRX_007780,CUST_01794,2025-01-28,Mobile Phone,Xiaomi Redmi 9,Xiaomi,China,Mid-Range,New,415743,1,415743,6.2,0.127,0.539,0.56,0.9,0.798,1.0,1.0,0.318,Physical Store,Mobile Money,20,Female,Tanga,Muslim,Others,Secondary,"<200,000",Airtel Money,3,0.12,0.84,0.87,0.0,415743,0,1,2025,0.69,1
TRX_007781,CUST_02090,2025-02-18,Mobile Phone,Tecno Spark 9,Tecno,China,Mid-Range,New,589922,1,589922,6.8,0.0,0.265,0.795,1.0,0.985,1.0,1.0,0.418,Physical Store,Cash,43,Female,Mbeya,Christian,Gogo,Primary,"<200,000",Airtel Money,4,0.39,0.81,0.39,0.7,589922,0,2,2025,0.69,1
TRX_007782,CUST_00003,2025-02-14,Mobile Phone,Infinix Hot 11,Infinix,China,Mid-Range,New,488436,1,488436,7.2,0.0,0.295,0.745,0.9,0.778,1.0,0.8,0.477,Online,Mobile Money,30,Male,Morogoro,Muslim,Chagga,No formal,"200,000-500,000",M-Pesa,5,0.29,0.86,0.41,1.0,488436,0,2,2025,0.73,1
TRX_007783,CUST_01608,2025-01-20,Mobile Phone,Nokia G10,Nokia,Finland,Mid-Range,New,377954,1,377954,7.2,0.178,0.49,0.655,1.0,0.922,1.0,1.0,0.707,Online,Cash,30,Female,Zanzibar,Christian,Haya,No formal,"200,000-500,000",Tigo Pesa,3,0.31,0.87,0.68,0.0,377954,0,1,2025,0.76,1
TRX_007784,CUST_00860,2025-01-27,Mobile Phone,Tecno Camon 19,Tecno,China,Mid-Range,New,294299,1,294299,6.1,0.684,0.348,0.79,1.0,0.798,1.0,1.0,0.481,Physical Store,Cash,33,Male,Mwanza,Christian,Others,Diploma,"1,000,001-2,000,000",Halopesa,2,0.38,0.43,0.57,0.5,294299,0,1,2025,0.71,1
TRX_007785,CUST_02537,2025-01-05,Mobile Phone,Huawei Y6,Huawei,China,Premium,New,2175815,1,2175815,8.6,0.0,0.447,0.65,1.0,0.625,1.0,1.0,0.442,Physical Store,Cash,27,Female,Arusha,Christian,Others,Primary,"200,000-500,000",Tigo Pesa,1,0.3,0.96,0.52,0.3,2175815,1,1,2025,0.48,1
TRX_007786,CUST_02879,2025-02-16,Mobile Phone,Tecno Pop 5,Tecno,China,Mid-Range,New,393901,1,393901,8.0,0.842,0.36,0.925,1.0,0.841,1.0,1.0,0.834,Physical Store,Cash,20,Male,Dar es Salaam,Christian,Others,Diploma,"1,000,001-2,000,000",Tigo Pesa,5,0.65,0.16,0.45,0.5,393901,1,2,2025,0.8,1
TRX_007787,CUST_03431,2025-02-26,Mobile Phone,Huawei Y6,Huawei,China,Premium,New,2442674,1,2442674,8.4,0.0,0.706,0.74,1.0,0.52,1.0,1.0,0.405,Online,Mobile Money,20,Female,Tanga,Christian,Others,Primary,"200,000-500,000",M-Pesa,1,0.48,0.73,0.84,0.5,2442674,0,2,2025,0.42,1
TRX_007788,CUST_04198,2025-02-08,Mobile Phone,iPhone 11,Apple,USA,Premium,New,1047311,1,1047311,10.0,0.197,0.78,0.8,0.9,0.884,1.0,1.0,0.713,Physical Store,Cash,26,Female,Morogoro,Muslim,Nyamwezi,Secondary,"<200,000",M-Pesa,3,0.2,0.92,0.78,0.0,1047311,1,2,2025,0.79,1
TRX_007789,CUST_04310,2025-02-10,Mobile Phone,Samsung Galaxy A13,Samsung,South Korea,Premium,New,1264757,1,1264757,9.8,0.241,0.764,0.71,0.9,0.684,1.0,1.0,0.615,Physical Store,Cash,15,Male,Dar es Salaam,Muslim,Nyamwezi,Primary,"500,001-1,000,000",Airtel Money,3,0.02,0.72,0.78,0.5,1264757,0,2,2025,0.74,1
TRX_007790,CUST_02714,2025-01-28,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,Used,1018551,1,1018551,8.5,0.516,0.57,1.045,1.0,1.154,0.6,1.0,0.868,Physical Store,Cash,27,Female,Arusha,Christian,Nyamwezi,No formal,"500,001-1,000,000",M-Pesa,3,0.69,0.57,0.67,0.5,1018551,0,1,2025,0.71,0
TRX_007791,CUST_01126,2025-02-23,Mobile Phone,Tecno Camon 18,Tecno,China,Mid-Range,New,381170,1,381170,7.0,0.295,0.273,0.62,1.0,0.933,1.0,1.0,0.584,Physical Store,Cash,21,Female,Tanga,Christian,Nyamwezi,Primary,"<200,000",M-Pesa,1,0.04,0.74,0.39,0.5,381170,1,2,2025,0.74,1
TRX_007792,CUST_04335,2025-01-23,Mobile Phone,Nokia C2,Nokia,Finland,Mid-Range,New,450474,1,450474,7.8,0.0,0.452,0.68,1.0,0.759,1.0,1.0,0.363,Physical Store,Cash,26,Male,Dodoma,Christian,Sukuma,Secondary,"200,000-500,000",None,2,0.36,0.94,0.58,0.5,450474,0,1,2025,0.78,1
TRX_007793,CUST_04610,2024-12-25,Mobile Phone,Oppo A15,Oppo,China,Mid-Range,New,545765,1,545765,7.2,0.0,0.281,0.535,0.9,0.796,1.0,1.0,0.506,Physical Store,Cash,31,Female,Dar es Salaam,Muslim,Others,Primary,"<200,000",Airtel Money,5,0.07,0.78,0.39,0.7,545765,0,12,2024,0.72,1
TRX_007794,CUST_03590,2025-01-02,Mobile Phone,Tecno Pop 5,Tecno,China,Mid-Range,New,440568,1,440568,7.5,0.031,0.39,0.72,1.0,0.834,1.0,1.0,0.4,Physical Store,Cash,30,Male,Dodoma,Christian,Haya,Primary,"<200,000",Tigo Pesa,5,0.24,0.88,0.52,0.3,440568,0,1,2025,0.76,0
TRX_007795,CUST_04601,2025-01-15,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,798367,1,798367,8.5,0.661,0.323,0.95,1.0,1.143,1.0,1.0,0.755,Physical Store,Cash,24,Female,Zanzibar,Christian,Nyamwezi,Diploma,"500,001-1,000,000",Tigo Pesa,4,0.5,0.51,0.38,0.0,798367,0,1,2025,0.75,1
TRX_007796,CUST_03138,2025-02-22,Mobile Phone,Huawei P30,Huawei,China,Premium,New,1127617,1,1127617,9.3,0.37,0.335,0.54,1.0,0.734,1.0,1.0,0.649,Physical Store,Cash,45,Male,Dar es Salaam,Christian,Nyamwezi,Bachelor,"500,001-1,000,000",Tigo Pesa,3,0.08,0.67,0.36,0.3,1127617,1,2,2025,0.73,1
TRX_007797,CUST_04242,2025-02-28,Mobile Phone,Oppo A53,Oppo,China,Mid-Range,New,511331,1,511331,6.5,0.783,0.455,0.705,1.0,0.559,1.0,1.0,0.654,Physical Store,Card,27,Male,Tanga,Christian,Makonde,Secondary,">2,000,000",None,4,0.41,0.17,0.7,0.3,511331,0,2,2025,0.69,1
TRX_007798,CUST_01714,2025-02-06,Mobile Phone,Itel A36,Itel,China,Budget,New,183992,1,183992,5.3,0.301,0.355,0.685,1.0,0.647,1.0,1.0,0.551,Physical Store,Cash,38,Female,Mbeya,Christian,Others,Diploma,"500,001-1,000,000",Airtel Money,3,0.37,0.57,0.67,0.0,183992,0,2,2025,0.68,1
TRX_007799,CUST_04585,2025-01-25,Mobile Phone,Vivo Y20,Vivo,China,Mid-Range,New,553154,1,553154,7.7,0.309,0.662,0.545,0.9,0.758,1.0,1.0,0.73,Mobile,Cash,37,Male,Tanga,Muslim,Others,Secondary,"500,001-1,000,000",Halopesa,4,0.09,0.5,0.86,0.0,553154,1,1,2025,0.75,1
TRX_007800,CUST_02241,2025-02-07,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,902316,1,902316,8.7,0.594,0.391,0.905,1.0,1.191,1.0,1.0,0.689,Physical Store,Cash,25,Male,Mwanza,Christian,Haya,Diploma,"500,001-1,000,000",M-Pesa,4,0.41,0.54,0.45,0.3,902316,0,2,2025,0.74,1
TRX_007801,CUST_04712,2025-02-19,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,526021,1,526021,8.0,0.369,0.64,0.66,0.9,0.851,1.0,1.0,0.754,Physical Store,Cash,17,Male,Dodoma,Muslim,Others,Secondary,"500,001-1,000,000",M-Pesa,4,0.32,0.48,0.8,0.5,526021,0,2,2025,0.77,1
TRX_007802,CUST_01129,2024-12-30,Mobile Phone,Tecno Camon 19,Tecno,China,Mid-Range,New,338761,1,338761,7.4,0.763,0.244,0.72,1.0,0.843,1.0,1.0,0.719,Physical Store,Mobile Money,22,Male,Mwanza,Christian,Chagga,No formal,">2,000,000",Halopesa,3,0.24,0.28,0.33,0.0,338761,0,12,2024,0.78,1
TRX_007803,CUST_03118,2025-01-27,Mobile Phone,Xiaomi Redmi 9,Xiaomi,China,Mid-Range,New,500452,1,500452,6.3,0.0,0.309,0.69,0.9,0.65,1.0,1.0,0.366,Physical Store,Card,15,Female,Morogoro,Muslim,Others,Secondary,"<200,000",Halopesa,3,0.38,0.95,0.49,0.3,500452,0,1,2025,0.68,1
TRX_007804,CUST_02399,2025-02-25,Mobile Phone,Xiaomi Redmi Note 10,Xiaomi,China,Mid-Range,New,489068,1,489068,6.4,0.095,0.205,0.79,0.9,0.753,1.0,1.0,0.349,Physical Store,Mobile Money,38,Female,Morogoro,Muslim,Makonde,Primary,"200,000-500,000",Tigo Pesa,1,0.58,0.74,0.32,0.5,489068,0,2,2025,0.69,0
TRX_007805,CUST_00787,2025-02-08,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,1147389,1,1147389,8.2,0.321,0.279,0.885,0.9,0.989,1.0,1.0,0.769,Physical Store,Card,26,Male,Mbeya,Muslim,Sukuma,Primary,"500,001-1,000,000",Airtel Money,3,0.37,0.71,0.34,0.5,1147389,1,2,2025,0.66,1
TRX_007806,CUST_00317,2025-02-08,Mobile Phone,Infinix Hot 10,Infinix,China,Mid-Range,New,509413,1,509413,7.7,0.0,0.231,0.75,1.0,0.641,1.0,1.0,0.324,Mobile,Mobile Money,20,Male,Arusha,Christian,Gogo,Primary,"200,000-500,000",M-Pesa,3,0.3,0.97,0.3,0.7,509413,1,2,2025,0.76,1
TRX_007807,CUST_03860,2025-01-28,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,541237,1,541237,6.2,0.0,0.434,0.91,0.9,1.0,1.0,1.0,0.681,Physical Store,Mobile Money,24,Female,Arusha,Muslim,Others,Primary,"200,000-500,000",M-Pesa,2,0.82,0.81,0.7,0.0,541237,0,1,2025,0.66,0
TRX_007808,CUST_04818,2025-02-16,Mobile Phone,Itel A25,Itel,China,Budget,New,179395,1,179395,5.4,0.0,0.308,0.68,0.9,0.989,1.0,1.0,0.382,Physical Store,Cash,38,Female,Mwanza,Muslim,Chagga,No formal,"200,000-500,000",M-Pesa,2,0.36,0.91,0.57,0.5,179395,1,2,2025,0.69,1
TRX_007809,CUST_01528,2025-02-07,Mobile Phone,Xiaomi Redmi 9,Xiaomi,China,Mid-Range,New,594502,1,594502,6.1,0.0,0.299,0.735,1.0,0.94,1.0,1.0,0.441,Physical Store,Cash,24,Male,Zanzibar,Christian,Sukuma,Diploma,"<200,000",Halopesa,3,0.47,0.92,0.49,0.3,594502,0,2,2025,0.65,1
TRX_007810,CUST_04306,2025-02-13,Mobile Phone,Tecno Spark 8,Tecno,China,Mid-Range,New,275949,1,275949,7.9,0.848,0.474,0.755,1.0,0.871,1.0,1.0,0.869,Mobile,Cash,38,Male,Mbeya,Christian,Makonde,Secondary,">2,000,000",Airtel Money,3,0.31,0.22,0.6,0.5,275949,0,2,2025,0.82,1
TRX_007811,CUST_00197,2025-02-18,Mobile Phone,iPhone 13,Apple,USA,Premium,New,1830238,1,1830238,8.1,0.0,0.616,0.795,1.0,0.701,1.0,1.0,0.478,Physical Store,Cash,26,Male,Dar es Salaam,Christian,Haya,Secondary,"500,001-1,000,000",Airtel Money,1,0.19,0.72,0.76,0.5,1830238,0,2,2025,0.52,0
TRX_007812,CUST_04704,2025-02-23,Mobile Phone,Nokia G10,Nokia,Finland,Mid-Range,New,549422,1,549422,7.6,0.0,0.327,0.625,1.0,0.676,1.0,0.8,0.339,Physical Store,Cash,27,Male,Zanzibar,Christian,Others,Diploma,"200,000-500,000",M-Pesa,3,0.25,0.77,0.43,1.0,549422,1,2,2025,0.75,1
TRX_007813,CUST_00408,2025-01-28,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,402834,1,402834,7.2,0.023,0.49,0.53,1.0,0.99,1.0,1.0,0.481,Physical Store,Mobile Money,24,Male,Dar es Salaam,Christian,Others,Secondary,"<200,000",M-Pesa,5,0.06,0.97,0.68,0.0,402834,0,1,2025,0.75,1
TRX_007814,CUST_02637,2025-01-26,Mobile Phone,Itel A25,Itel,China,Budget,New,133325,1,133325,6.2,0.564,0.229,0.515,0.9,0.592,1.0,1.0,0.379,Physical Store,Card,29,Female,Mbeya,Muslim,Sukuma,No formal,"1,000,001-2,000,000",M-Pesa,5,0.03,0.49,0.37,0.5,133325,1,1,2025,0.75,1
TRX_007815,CUST_03790,2025-02-27,Mobile Phone,Infinix Note 11,Infinix,China,Mid-Range,New,418084,1,418084,6.9,0.383,0.4,0.835,1.0,0.775,1.0,1.0,0.629,Physical Store,Card,17,Male,Mwanza,Christian,Gogo,Bachelor,"500,001-1,000,000",Tigo Pesa,3,0.47,0.59,0.58,0.5,418084,0,2,2025,0.73,1
TRX_007816,CUST_03309,2025-02-10,Mobile Phone,Infinix Note 10,Infinix,China,Mid-Range,New,589888,1,589888,7.7,0.0,0.524,0.72,1.0,0.789,1.0,1.0,0.452,Physical Store,Cash,19,Male,Dar es Salaam,Christian,Nyamwezi,Secondary,"200,000-500,000",Tigo Pesa,5,0.24,0.95,0.68,0.0,589888,0,2,2025,0.74,1
TRX_007817,CUST_03542,2025-02-08,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,316383,1,316383,7.5,0.383,0.473,0.595,1.0,0.981,1.0,1.0,0.66,Physical Store,Cash,15,Male,Dodoma,Christian,Others,Primary,"<200,000",Halopesa,2,0.19,0.78,0.63,0.5,316383,1,2,2025,0.79,1
TRX_007818,CUST_02463,2025-02-28,Mobile Phone,iPhone 12,Apple,USA,Premium,New,786731,1,786731,8.9,0.6,0.694,0.735,0.9,0.872,1.0,1.0,0.827,Online,Cash,15,Male,Dar es Salaam,Muslim,Others,No formal,"500,001-1,000,000",Airtel Money,2,0.07,0.61,0.78,0.3,786731,0,2,2025,0.78,1
TRX_007819,CUST_04042,2025-02-25,Mobile Phone,iPhone 13,Apple,USA,Premium,New,655195,1,655195,8.1,0.465,0.616,0.875,1.0,0.734,1.0,1.0,0.675,Physical Store,Mobile Money,18,Female,Morogoro,Christian,Chagga,Primary,"200,000-500,000",M-Pesa,4,0.35,0.98,0.76,0.5,655195,0,2,2025,0.75,1
TRX_007820,CUST_00392,2025-02-18,Mobile Phone,iPhone 12,Apple,USA,Premium,New,1888070,1,1888070,9.7,0.811,0.398,0.885,0.9,0.849,1.0,1.0,0.788,Physical Store,Cash,15,Male,Dodoma,Muslim,Chagga,Secondary,"1,000,001-2,000,000",Halopesa,4,0.37,0.12,0.41,0.5,1888070,0,2,2025,0.6,1
TRX_007821,CUST_00598,2025-02-18,Mobile Phone,Infinix Note 10,Infinix,China,Mid-Range,New,559268,1,559268,7.3,0.0,0.285,0.68,0.9,0.932,1.0,1.0,0.472,Online,Cash,33,Female,Mwanza,Muslim,Gogo,Secondary,"200,000-500,000",Airtel Money,3,0.16,0.77,0.39,0.5,559268,0,2,2025,0.73,1
TRX_007822,CUST_02694,2024-10-24,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,1533708,1,1533708,8.4,0.655,0.689,0.895,0.9,0.864,1.0,1.0,0.759,Online,Mobile Money,19,Female,Dar es Salaam,Muslim,Others,Primary,">2,000,000",M-Pesa,2,0.39,0.27,0.82,0.3,1533708,0,10,2024,0.6,1
TRX_007823,CUST_04997,2024-12-19,Mobile Phone,Infinix Note 11,Infinix,China,Mid-Range,New,431794,1,431794,6.1,0.19,0.384,0.695,1.0,0.873,1.0,1.0,0.647,Online,Cash,26,Male,Morogoro,Christian,Others,Secondary,"500,001-1,000,000",M-Pesa,4,0.19,0.75,0.63,0.7,431794,0,12,2024,0.68,1
TRX_007824,CUST_03728,2025-02-01,Mobile Phone,Nokia G10,Nokia,Finland,Mid-Range,New,293146,1,293146,7.2,0.289,0.389,0.62,1.0,0.996,1.0,1.0,0.614,Physical Store,Cash,27,Male,Zanzibar,Christian,Others,Master+,"<200,000",M-Pesa,2,0.24,0.97,0.54,0.5,293146,1,2,2025,0.77,1
TRX_007825,CUST_02659,2025-01-10,Mobile Phone,Oppo A53,Oppo,China,Mid-Range,New,330996,1,330996,6.9,0.843,0.607,0.6,0.9,0.615,1.0,1.0,0.653,Online,Mobile Money,24,Male,Dar es Salaam,Muslim,Others,Secondary,">2,000,000",M-Pesa,4,0.2,0.19,0.88,0.3,330996,0,1,2025,0.75,1
TRX_007826,CUST_02110,2025-02-16,Mobile Phone,Huawei P40,Huawei,China,Premium,New,1986569,1,1986569,9.1,0.0,0.473,0.565,0.9,0.786,1.0,1.0,0.472,Physical Store,Cash,15,Female,Tanga,Muslim,Others,Secondary,"500,001-1,000,000",M-Pesa,2,0.13,0.64,0.52,0.5,1986569,1,2,2025,0.55,1
TRX_007827,CUST_04858,2025-01-20,Mobile Phone,Itel A36,Itel,China,Budget,New,97304,1,97304,6.5,0.507,0.442,0.785,1.0,0.755,1.0,1.0,0.577,Physical Store,Mobile Money,48,Female,Dodoma,Christian,Others,Primary,"500,001-1,000,000",Halopesa,2,0.57,0.76,0.68,0.5,97304,0,1,2025,0.77,1
TRX_007828,CUST_03292,2025-02-26,Mobile Phone,Nokia C3,Nokia,Finland,Mid-Range,New,591958,1,591958,7.1,0.0,0.483,0.74,0.9,0.717,1.0,1.0,0.52,Online,Cash,40,Male,Dodoma,Muslim,Chagga,Secondary,"200,000-500,000",M-Pesa,3,0.48,0.72,0.68,0.0,591958,0,2,2025,0.71,0
TRX_007829,CUST_03223,2025-02-26,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,381219,1,381219,7.9,0.257,0.506,0.715,0.9,0.579,1.0,1.0,0.601,Mobile,Card,53,Male,Mbeya,Muslim,Gogo,Diploma,"<200,000",Airtel Money,4,0.43,0.78,0.64,0.0,381219,0,2,2025,0.8,1
TRX_007830,CUST_03240,2025-02-27,Mobile Phone,Huawei P30,Huawei,China,Premium,New,2159231,1,2159231,9.8,0.0,0.461,0.585,1.0,0.816,1.0,0.8,0.378,Physical Store,Card,33,Female,Mbeya,Christian,Others,Secondary,"<200,000",M-Pesa,5,0.17,0.82,0.47,1.0,2159231,0,2,2025,0.56,1
TRX_007831,CUST_03573,2025-02-07,Mobile Phone,Tecno Pop 5,Tecno,China,Mid-Range,Used,284368,1,284368,5.8,0.453,0.278,0.65,1.0,0.919,0.6,1.0,0.611,Online,Cash,22,Female,Arusha,Christian,Chagga,No formal,"<200,000",Tigo Pesa,2,0.1,0.77,0.48,0.5,284368,0,2,2025,0.69,1
TRX_007832,CUST_00876,2025-02-18,Mobile Phone,Samsung Galaxy A23,Samsung,South Korea,Premium,New,601799,1,601799,9.3,0.799,0.577,0.995,1.0,0.934,1.0,1.0,1.016,Physical Store,Mobile Money,19,Male,Mwanza,Christian,Others,Secondary,"1,000,001-2,000,000",Halopesa,5,0.59,0.4,0.62,0.0,601799,0,2,2025,0.84,1
TRX_007833,CUST_02818,2025-02-18,Mobile Phone,Xiaomi Redmi 9,Xiaomi,China,Mid-Range,New,487562,1,487562,6.5,0.0,0.455,0.67,0.9,0.583,1.0,1.0,0.508,Physical Store,Mobile Money,27,Male,Mwanza,Muslim,Sukuma,Bachelor,"200,000-500,000",None,1,0.34,0.97,0.7,0.7,487562,0,2,2025,0.69,1
TRX_007834,CUST_00394,2025-02-17,Mobile Phone,Tecno Spark 9,Tecno,China,Mid-Range,New,454296,1,454296,7.8,0.0,0.289,0.655,0.9,0.75,1.0,1.0,0.431,Physical Store,Cash,40,Female,Mbeya,Muslim,Chagga,Diploma,"<200,000",M-Pesa,2,0.11,0.92,0.37,0.3,454296,0,2,2025,0.78,1
TRX_007835,CUST_02090,2025-01-11,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,2172228,1,2172228,8.9,0.0,0.347,0.895,1.0,0.687,1.0,1.0,0.584,Physical Store,Cash,43,Female,Mbeya,Christian,Gogo,Primary,"<200,000",Airtel Money,4,0.39,0.81,0.39,0.7,2172228,1,1,2025,0.5,1
TRX_007836,CUST_03328,2025-02-16,Mobile Phone,Oppo A15,Oppo,China,Mid-Range,New,452527,1,452527,6.4,0.265,0.57,0.685,1.0,0.675,1.0,1.0,0.656,Physical Store,Cash,31,Female,Mbeya,Christian,Others,Primary,"500,001-1,000,000",M-Pesa,3,0.37,0.65,0.89,0.3,452527,1,2,2025,0.69,1
TRX_007837,CUST_03659,2024-11-07,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,1174301,1,1174301,9.2,0.892,0.368,0.895,0.9,1.105,1.0,1.0,0.683,Mobile,Cash,29,Female,Morogoro,Muslim,Others,Secondary,"1,000,001-2,000,000",M-Pesa,3,0.39,0.11,0.4,0.7,1174301,0,11,2024,0.72,1
TRX_007838,CUST_01740,2025-02-17,Mobile Phone,Nokia C3,Nokia,Finland,Mid-Range,New,338634,1,338634,6.6,0.179,0.304,0.635,0.9,0.751,1.0,1.0,0.431,Online,Cash,29,Female,Mbeya,Muslim,Nyamwezi,Primary,"200,000-500,000",M-Pesa,5,0.27,0.97,0.46,0.5,338634,0,2,2025,0.73,1
TRX_007839,CUST_02550,2025-01-17,Mobile Phone,Oppo A53,Oppo,China,Mid-Range,New,472261,1,472261,6.8,0.079,0.592,0.685,0.9,0.982,1.0,1.0,0.597,Online,Mobile Money,19,Male,Tanga,Muslim,Others,Primary,"500,001-1,000,000",Tigo Pesa,3,0.37,0.78,0.87,0.3,472261,0,1,2025,0.71,1
TRX_007840,CUST_00605,2025-01-09,Mobile Phone,Tecno Pop 5,Tecno,China,Mid-Range,Used,466194,1,466194,6.4,0.021,0.339,0.94,1.0,0.59,0.6,1.0,0.645,Physical Store,Cash,40,Male,Mwanza,Christian,Others,Secondary,"<200,000",M-Pesa,1,0.68,0.84,0.53,0.3,466194,0,1,2025,0.69,1
TRX_007841,CUST_04855,2025-02-20,Mobile Phone,Oppo A53,Oppo,China,Mid-Range,New,570468,1,570468,6.3,0.0,0.227,0.635,0.9,0.612,1.0,1.0,0.442,Online,Mobile Money,25,Female,Mbeya,Muslim,Haya,Primary,"500,001-1,000,000",Halopesa,5,0.27,0.76,0.36,0.3,570468,0,2,2025,0.66,1
